annee;champ;unite;sexe;age;nombre
2022;mco;patient;1;" 36";524
2022;mco;patient;1;" 37";493
2022;mco;patient;1;" 38";521
2022;mco;patient;1;" 39";484
2022;mco;patient;1;" 40";524
2022;mco;patient;1;" 41";498
2022;mco;patient;1;" 42";509
2022;mco;patient;1;" 43";464
2022;mco;patient;1;" 44";452
2022;mco;patient;1;" 45";488
2022;mco;patient;1;" 46";488
2022;mco;patient;1;" 47";537
2022;mco;patient;1;" 48";559
2022;mco;patient;1;" 49";571
2022;mco;patient;1;" 50";519
2022;mco;patient;1;" 51";528
2022;mco;patient;1;" 52";506
2022;mco;patient;1;" 53";483
2022;mco;patient;1;" 54";429
2022;mco;patient;1;" 55";452
2022;mco;patient;1;" 56";419
2022;mco;patient;1;" 57";388
2022;mco;patient;1;" 58";397
2022;mco;patient;1;" 59";340
2022;mco;patient;1;" 60";319
2022;mco;patient;1;" 61";328
2022;mco;patient;1;" 62";257
2022;mco;patient;1;" 63";281
2022;mco;patient;1;" 64";228
2022;mco;patient;1;" 65";236
2022;mco;patient;1;" 66";196
2022;mco;patient;1;" 67";191
2022;mco;patient;1;" 68";181
2022;mco;patient;1;" 69";185
2022;mco;patient;1;" 70";160
2022;mco;patient;1;" 71";140
2022;mco;patient;1;" 72";143
2022;mco;patient;1;" 73";115
2022;mco;patient;1;" 74";157
2022;mco;patient;1;" 75";151
2022;mco;patient;1;" 76";115
2022;mco;patient;1;" 77";109
2022;mco;patient;1;" 78";89
2022;mco;patient;1;" 79";87
2022;mco;patient;1;" 80";96
2022;mco;patient;1;" 81";94
2022;mco;patient;1;" 82";77
2022;mco;patient;1;" 83";93
2022;mco;patient;1;" 84";108
2022;mco;patient;1;" 85";84
2022;mco;patient;1;" 86";85
2022;mco;patient;1;" 87";92
2022;mco;patient;1;" 88";81
2022;mco;patient;1;" 89";78
2022;mco;patient;1;" 90";63
2022;mco;patient;1;" 91";58
2022;mco;patient;1;" 92";37
2022;mco;patient;1;" 93";30
2022;mco;patient;1;" 94";33
2022;mco;patient;1;" 95";19
2022;mco;patient;1;" 96";11
2022;mco;patient;1;97+;16
2022;mco;patient;2;" 10";47
2022;mco;patient;2;" 11";195
2022;mco;patient;2;" 12";743
2022;mco;patient;2;" 13";1837
2022;mco;patient;2;" 14";2699
2022;mco;patient;2;" 15";2902
2022;mco;patient;2;" 16";2599
2022;mco;patient;2;" 17";2156
2022;mco;patient;2;" 18";1548
2022;mco;patient;2;" 19";1471
2022;mco;patient;2;" 20";1306
2022;mco;patient;2;" 21";1102
2022;mco;patient;2;" 22";1035
2022;mco;patient;2;" 23";866
2022;mco;patient;2;" 24";689
2022;mco;patient;2;" 25";624
2022;mco;patient;2;" 26";558
2022;mco;patient;2;" 27";510
2022;mco;patient;2;" 28";499
2022;mco;patient;2;" 29";460
2022;mco;patient;2;" 30";477
2022;mco;patient;2;" 31";444
2022;mco;patient;2;" 32";458
2022;mco;patient;2;" 33";435
2022;mco;patient;2;" 34";501
2022;mco;patient;2;" 35";501
2022;mco;patient;2;" 36";493
2022;mco;patient;2;" 37";467
2022;mco;patient;2;" 38";482
2022;mco;patient;2;" 39";471
2022;mco;patient;2;" 40";524
2022;mco;patient;2;" 41";536
2022;mco;patient;2;" 42";564
2022;mco;patient;2;" 43";499
2022;mco;patient;2;" 44";553
2022;mco;patient;2;" 45";549
2022;mco;patient;2;" 46";572
2022;mco;patient;2;" 47";653
2022;mco;patient;2;" 48";717
2022;mco;patient;2;" 49";781
2022;mco;patient;2;" 50";739
2022;mco;patient;2;" 51";693
2022;mco;patient;2;" 52";688
2022;mco;patient;2;" 53";675
2022;mco;patient;2;" 54";610
2022;mco;patient;2;" 55";609
2022;mco;patient;2;" 56";584
2022;mco;patient;2;" 57";534
2022;mco;patient;2;" 58";532
2022;mco;patient;2;" 59";453
2022;mco;patient;2;" 60";449
2022;mco;patient;2;" 61";418
2022;mco;patient;2;" 62";394
2022;mco;patient;2;" 63";416
2022;mco;patient;2;" 64";378
2022;mco;patient;2;" 65";327
2022;mco;patient;2;" 66";315
2022;mco;patient;2;" 67";291
2022;mco;patient;2;" 68";311
2022;mco;patient;2;" 69";277
2022;mco;patient;2;" 70";281
2022;mco;patient;2;" 71";278
2022;mco;patient;2;" 72";273
2022;mco;patient;2;" 73";241
2022;mco;patient;2;" 74";257
2022;mco;patient;2;" 75";235
2022;mco;patient;2;" 76";222
2022;mco;patient;2;" 77";156
2022;mco;patient;2;" 78";180
2022;mco;patient;2;" 79";154
2022;mco;patient;2;" 80";158
2022;mco;patient;2;" 81";159
2022;mco;patient;2;" 82";161
2022;mco;patient;2;" 83";157
2022;mco;patient;2;" 84";168
2022;mco;patient;2;" 85";160
2022;mco;patient;2;" 86";127
2022;mco;patient;2;" 87";132
2022;mco;patient;2;" 88";117
2022;mco;patient;2;" 89";110
2022;mco;patient;2;" 90";77
2022;mco;patient;2;" 91";73
2022;mco;patient;2;" 92";60
2022;mco;patient;2;" 93";48
2022;mco;patient;2;" 94";31
2022;mco;patient;2;" 95";37
2022;mco;patient;2;" 96";35
2022;mco;patient;2;" 97";22
2022;mco;patient;2;" 98";9
2022;mco;patient;2;99+;20
2022;mco;sejours;1;" 10";42
2022;mco;sejours;1;" 11";76
2022;mco;sejours;1;" 12";108
2022;mco;sejours;1;" 13";256
2022;mco;sejours;1;" 14";370
2022;mco;sejours;1;" 15";568
2022;mco;sejours;1;" 16";653
2022;mco;sejours;1;" 17";643
2022;mco;sejours;1;" 18";624
2022;mco;sejours;1;" 19";645
2022;mco;sejours;1;" 20";695
2022;mco;sejours;1;" 21";636
2022;mco;sejours;1;" 22";661
2022;mco;sejours;1;" 23";578
2022;mco;sejours;1;" 24";563
2022;mco;sejours;1;" 25";556
2022;mco;sejours;1;" 26";559
2022;mco;sejours;1;" 27";517
2022;mco;sejours;1;" 28";568
2022;mco;sejours;1;" 29";555
2022;mco;sejours;1;" 30";569
2022;mco;sejours;1;" 31";601
2022;mco;sejours;1;" 32";567
2022;mco;sejours;1;" 33";593
2022;mco;sejours;1;" 34";602
2022;mco;sejours;1;" 35";646
2022;mco;sejours;1;" 36";627
2022;mco;sejours;1;" 37";585
2022;mco;sejours;1;" 38";653
2022;mco;sejours;1;" 39";582
2022;mco;sejours;1;" 40";625
2022;mco;sejours;1;" 41";613
2022;mco;sejours;1;" 42";600
2022;mco;sejours;1;" 43";547
2022;mco;sejours;1;" 44";548
2022;mco;sejours;1;" 45";582
2022;mco;sejours;1;" 46";596
2022;mco;sejours;1;" 47";638
2022;mco;sejours;1;" 48";697
2022;mco;sejours;1;" 49";679
2022;mco;sejours;1;" 50";615
2022;mco;sejours;1;" 51";624
2022;mco;sejours;1;" 52";594
2022;mco;sejours;1;" 53";557
2022;mco;sejours;1;" 54";515
2022;mco;sejours;1;" 55";538
2022;mco;sejours;1;" 56";481
2022;mco;sejours;1;" 57";450
2022;mco;sejours;1;" 58";450
2022;mco;sejours;1;" 59";390
2022;mco;sejours;1;" 60";362
2022;mco;sejours;1;" 61";389
2022;mco;sejours;1;" 62";311
2022;mco;sejours;1;" 63";314
2022;mco;sejours;1;" 64";260
2022;mco;sejours;1;" 65";268
2022;mco;sejours;1;" 66";222
2022;mco;sejours;1;" 67";224
2022;mco;sejours;1;" 68";209
2022;mco;sejours;1;" 69";198
2022;mco;sejours;1;" 70";182
2022;mco;sejours;1;" 71";153
2022;mco;sejours;1;" 72";154
2022;mco;sejours;1;" 73";139
2022;mco;sejours;1;" 74";171
2022;mco;sejours;1;" 75";163
2022;mco;sejours;1;" 76";129
2022;mco;sejours;1;" 77";116
2022;mco;sejours;1;" 78";92
2022;mco;sejours;1;" 79";100
2022;mco;sejours;1;" 80";100
2022;mco;sejours;1;" 81";102
2022;mco;sejours;1;" 82";83
2022;mco;sejours;1;" 83";104
2022;mco;sejours;1;" 84";115
2022;mco;sejours;1;" 85";97
2022;mco;sejours;1;" 86";93
2022;mco;sejours;1;" 87";97
2022;mco;sejours;1;" 88";90
2022;mco;sejours;1;" 89";86
2022;mco;sejours;1;" 90";65
2022;mco;sejours;1;" 91";64
2022;mco;sejours;1;" 92";40
2022;mco;sejours;1;" 93";32
2022;mco;sejours;1;" 94";33
2022;mco;sejours;1;" 95";19
2022;mco;sejours;1;" 96";11
2022;mco;sejours;1;97+;27
2022;mco;sejours;2;" 10";62
2022;mco;sejours;2;" 11";259
2022;mco;sejours;2;" 12";978
2022;mco;sejours;2;" 13";2397
2022;mco;sejours;2;" 14";3622
2022;mco;sejours;2;" 15";3668
2022;mco;sejours;2;" 16";3309
2022;mco;sejours;2;" 17";2599
2022;mco;sejours;2;" 18";1912
2022;mco;sejours;2;" 19";1875
2022;mco;sejours;2;" 20";1647
2022;mco;sejours;2;" 21";1404
2022;mco;sejours;2;" 22";1314
2022;mco;sejours;2;" 23";1087
2022;mco;sejours;2;" 24";831
2022;mco;sejours;2;" 25";784
2022;mco;sejours;2;" 26";701
2022;mco;sejours;2;" 27";646
2022;mco;sejours;2;" 28";612
2022;mco;sejours;2;" 29";557
2022;mco;sejours;2;" 30";556
2022;mco;sejours;2;" 31";567
2022;mco;sejours;2;" 32";567
2022;mco;sejours;2;" 33";553
2022;mco;sejours;2;" 34";578
2022;mco;sejours;2;" 35";595
2022;mco;sejours;2;" 36";595
2022;mco;sejours;2;" 37";558
2022;mco;sejours;2;" 38";598
2022;mco;sejours;2;" 39";545
2022;mco;sejours;2;" 40";613
2022;mco;sejours;2;" 41";636
2022;mco;sejours;2;" 42";642
2022;mco;sejours;2;" 43";602
2022;mco;sejours;2;" 44";655
2022;mco;sejours;2;" 45";686
2022;mco;sejours;2;" 46";674
2022;mco;sejours;2;" 47";763
2022;mco;sejours;2;" 48";842
2022;mco;sejours;2;" 49";926
2022;mco;sejours;2;" 50";865
2022;mco;sejours;2;" 51";834
2022;mco;sejours;2;" 52";817
2022;mco;sejours;2;" 53";789
2022;mco;sejours;2;" 54";705
2022;mco;sejours;2;" 55";693
2022;mco;sejours;2;" 56";686
2022;mco;sejours;2;" 57";610
2022;mco;sejours;2;" 58";618
2022;mco;sejours;2;" 59";522
2022;mco;sejours;2;" 60";509
2022;mco;sejours;2;" 61";477
2022;mco;sejours;2;" 62";444
2022;mco;sejours;2;" 63";474
2022;mco;sejours;2;" 64";432
2022;mco;sejours;2;" 65";362
2022;mco;sejours;2;" 66";348
2022;mco;sejours;2;" 67";323
2022;mco;sejours;2;" 68";360
2022;mco;sejours;2;" 69";315
2022;mco;sejours;2;" 70";319
2022;mco;sejours;2;" 71";324
2022;mco;sejours;2;" 72";302
2022;mco;sejours;2;" 73";267
2022;mco;sejours;2;" 74";273
2022;mco;sejours;2;" 75";253
2022;mco;sejours;2;" 76";241
2022;mco;sejours;2;" 77";171
2022;mco;sejours;2;" 78";200
2022;mco;sejours;2;" 79";164
2022;mco;sejours;2;" 80";174
2022;mco;sejours;2;" 81";173
2022;mco;sejours;2;" 82";170
2022;mco;sejours;2;" 83";172
2022;mco;sejours;2;" 84";182
2022;mco;sejours;2;" 85";183
2022;mco;sejours;2;" 86";139
2022;mco;sejours;2;" 87";143
2022;mco;sejours;2;" 88";121
2022;mco;sejours;2;" 89";127
2022;mco;sejours;2;" 90";86
2022;mco;sejours;2;" 91";79
2022;mco;sejours;2;" 92";61
2022;mco;sejours;2;" 93";50
2022;mco;sejours;2;" 94";34
2022;mco;sejours;2;" 95";38
2022;mco;sejours;2;" 96";37
2022;mco;sejours;2;" 97";23
2022;mco;sejours;2;" 98";9
2022;mco;sejours;2;99+;24
2022;psy;patient;1;" 13";17
2022;psy;patient;1;" 14";30
2022;psy;patient;1;" 15";40
2022;psy;patient;1;" 16";96
2022;psy;patient;1;" 17";108
2022;psy;patient;1;" 18";122
2022;psy;patient;1;" 19";115
2022;psy;patient;1;" 20";126
2022;psy;patient;1;" 21";124
2022;psy;patient;1;" 22";101
2022;psy;patient;1;" 23";87
2022;psy;patient;1;" 24";71
2022;psy;patient;1;" 25";81
2022;psy;patient;1;" 26";104
2022;psy;patient;1;" 27";86
2022;psy;patient;1;" 28";71
2022;psy;patient;1;" 29";104
2022;psy;patient;1;" 30";99
2022;psy;patient;1;" 31";74
2022;psy;patient;1;" 32";103
2022;psy;patient;1;" 33";74
2022;psy;patient;1;" 34";93
2022;psy;patient;1;" 35";85
2022;psy;patient;1;" 36";79
2022;psy;patient;1;" 37";91
2022;psy;patient;1;" 38";92
2022;psy;patient;1;" 39";83
2022;psy;patient;1;" 40";101
2022;psy;patient;1;" 41";102
2022;psy;patient;1;" 42";98
2022;psy;patient;1;" 43";85
2022;psy;patient;1;" 44";91
2022;psy;patient;1;" 45";91
2022;psy;patient;1;" 46";80
2022;psy;patient;1;" 47";94
2022;psy;patient;1;" 48";110
2022;psy;patient;1;" 49";100
2022;psy;patient;1;" 50";107
2022;psy;patient;1;" 51";117
2022;psy;patient;1;" 52";107
2022;psy;patient;1;" 53";104
2022;psy;patient;1;" 54";90
2022;psy;patient;1;" 55";95
2022;psy;patient;1;" 56";67
2022;psy;patient;1;" 57";86
2022;psy;patient;1;" 58";80
2022;psy;patient;1;" 59";75
2022;psy;patient;1;" 60";83
2022;psy;patient;1;" 61";68
2022;psy;patient;1;" 62";51
2022;psy;patient;1;" 63";50
2022;psy;patient;1;" 64";41
2022;psy;patient;1;" 65";47
2022;psy;patient;1;" 66";50
2022;psy;patient;1;" 67";44
2022;psy;patient;1;" 68";30
2022;psy;patient;1;" 69";33
2022;psy;patient;1;" 70";33
2022;psy;patient;1;" 71";18
2022;psy;patient;1;" 72";28
2022;psy;patient;1;" 73";32
2022;psy;patient;1;" 74";33
2022;psy;patient;1;" 75";25
2022;psy;patient;1;" 76";24
2022;psy;patient;1;" 77";9
2022;psy;patient;1;" 78";14
2022;psy;patient;1;" 79";19
2022;psy;patient;1;" 80";13
2022;psy;patient;1;" 81";11
2022;psy;patient;1;" 82";9
2022;psy;patient;1;" 83";16
2022;psy;patient;1;" 84";8
2022;psy;patient;1;" 85";11
2022;psy;patient;1;" 86";12
2022;psy;patient;1;" 87";10
2022;psy;patient;1;" 88";5
2022;psy;patient;1;10-12;12
2022;psy;patient;1;89+;34
2022;psy;patient;2;" 13";159
2022;psy;patient;2;" 14";289
2022;psy;patient;2;" 15";419
2022;psy;patient;2;" 16";558
2022;psy;patient;2;" 17";486
2022;psy;patient;2;" 18";446
2022;psy;patient;2;" 19";431
2022;psy;patient;2;" 20";333
2022;psy;patient;2;" 21";306
2022;psy;patient;2;" 22";270
2022;psy;patient;2;" 23";212
2022;psy;patient;2;" 24";183
2022;psy;patient;2;" 25";175
2022;psy;patient;2;" 26";149
2022;psy;patient;2;" 27";118
2022;psy;patient;2;" 28";105
2022;psy;patient;2;" 29";99
2022;psy;patient;2;" 30";116
2022;psy;patient;2;" 31";98
2022;psy;patient;2;" 32";112
2022;psy;patient;2;" 33";95
2022;psy;patient;2;" 34";125
2022;psy;patient;2;" 35";105
2022;psy;patient;2;" 36";105
2022;psy;patient;2;" 37";114
2022;psy;patient;2;" 38";103
2022;psy;patient;2;" 39";94
2022;psy;patient;2;" 40";130
2022;psy;patient;2;" 41";139
2022;psy;patient;2;" 42";97
2022;psy;patient;2;" 43";103
2022;psy;patient;2;" 44";119
2022;psy;patient;2;" 45";126
2022;psy;patient;2;" 46";129
2022;psy;patient;2;" 47";115
2022;psy;patient;2;" 48";139
2022;psy;patient;2;" 49";174
2022;psy;patient;2;" 50";169
2022;psy;patient;2;" 51";170
2022;psy;patient;2;" 52";144
2022;psy;patient;2;" 53";142
2022;psy;patient;2;" 54";122
2022;psy;patient;2;" 55";125
2022;psy;patient;2;" 56";133
2022;psy;patient;2;" 57";125
2022;psy;patient;2;" 58";130
2022;psy;patient;2;" 59";109
2022;psy;patient;2;" 60";110
2022;psy;patient;2;" 61";92
2022;psy;patient;2;" 62";87
2022;psy;patient;2;" 63";91
2022;psy;patient;2;" 64";86
2022;psy;patient;2;" 65";64
2022;psy;patient;2;" 66";85
2022;psy;patient;2;" 67";68
2022;psy;patient;2;" 68";66
2022;psy;patient;2;" 69";66
2022;psy;patient;2;" 70";57
2022;psy;patient;2;" 71";60
2022;psy;patient;2;" 72";55
2022;psy;patient;2;" 73";47
2022;psy;patient;2;" 74";38
2022;psy;patient;2;" 75";41
2022;psy;patient;2;" 76";45
2022;psy;patient;2;" 77";26
2022;psy;patient;2;" 78";37
2022;psy;patient;2;" 79";30
2022;psy;patient;2;" 80";33
2022;psy;patient;2;" 81";27
2022;psy;patient;2;" 82";30
2022;psy;patient;2;" 83";30
2022;psy;patient;2;" 84";29
2022;psy;patient;2;" 85";23
2022;psy;patient;2;" 86";22
2022;psy;patient;2;" 87";19
2022;psy;patient;2;" 88";20
2022;psy;patient;2;" 89";13
2022;psy;patient;2;" 90";13
2022;psy;patient;2;" 91";7
2022;psy;patient;2;10-12;54
2022;psy;patient;2;92+;20
2022;psy;sejours;1;" 13";29
2022;psy;sejours;1;" 14";35
2022;psy;sejours;1;" 15";54
2022;psy;sejours;1;" 16";177
2022;psy;sejours;1;" 17";169
2022;psy;sejours;1;" 18";170
2022;psy;sejours;1;" 19";142
2022;psy;sejours;1;" 20";161
2022;psy;sejours;1;" 21";159
2022;psy;sejours;1;" 22";121
2022;psy;sejours;1;" 23";115
2022;psy;sejours;1;" 24";101
2022;psy;sejours;1;" 25";106
2022;psy;sejours;1;" 26";123
2022;psy;sejours;1;" 27";105
2022;psy;sejours;1;" 28";88
2022;psy;sejours;1;" 29";128
2022;psy;sejours;1;" 30";141
2022;psy;sejours;1;" 31";91
2022;psy;sejours;1;" 32";135
2022;psy;sejours;1;" 33";98
2022;psy;sejours;1;" 34";117
2022;psy;sejours;1;" 35";108
2022;psy;sejours;1;" 36";96
2022;psy;sejours;1;" 37";122
2022;psy;sejours;1;" 38";110
2022;psy;sejours;1;" 39";109
2022;psy;sejours;1;" 40";122
2022;psy;sejours;1;" 41";139
2022;psy;sejours;1;" 42";170
2022;psy;sejours;1;" 43";98
2022;psy;sejours;1;" 44";130
2022;psy;sejours;1;" 45";111
2022;psy;sejours;1;" 46";109
2022;psy;sejours;1;" 47";129
2022;psy;sejours;1;" 48";139
2022;psy;sejours;1;" 49";137
2022;psy;sejours;1;" 50";131
2022;psy;sejours;1;" 51";140
2022;psy;sejours;1;" 52";123
2022;psy;sejours;1;" 53";124
2022;psy;sejours;1;" 54";110
2022;psy;sejours;1;" 55";132
2022;psy;sejours;1;" 56";83
2022;psy;sejours;1;" 57";110
2022;psy;sejours;1;" 58";93
2022;psy;sejours;1;" 59";132
2022;psy;sejours;1;" 60";100
2022;psy;sejours;1;" 61";88
2022;psy;sejours;1;" 62";62
2022;psy;sejours;1;" 63";67
2022;psy;sejours;1;" 64";54
2022;psy;sejours;1;" 65";58
2022;psy;sejours;1;" 66";75
2022;psy;sejours;1;" 67";53
2022;psy;sejours;1;" 68";41
2022;psy;sejours;1;" 69";39
2022;psy;sejours;1;" 70";34
2022;psy;sejours;1;" 71";23
2022;psy;sejours;1;" 72";35
2022;psy;sejours;1;" 73";39
2022;psy;sejours;1;" 74";39
2022;psy;sejours;1;" 75";33
2022;psy;sejours;1;" 76";25
2022;psy;sejours;1;" 77";9
2022;psy;sejours;1;" 78";17
2022;psy;sejours;1;" 79";20
2022;psy;sejours;1;" 80";20
2022;psy;sejours;1;" 81";12
2022;psy;sejours;1;" 82";10
2022;psy;sejours;1;" 83";21
2022;psy;sejours;1;" 84";10
2022;psy;sejours;1;" 85";13
2022;psy;sejours;1;" 86";12
2022;psy;sejours;1;" 87";12
2022;psy;sejours;1;" 88";5
2022;psy;sejours;1;10-12;15
2022;psy;sejours;1;89+;39
2022;psy;sejours;2;" 13";247
2022;psy;sejours;2;" 14";429
2022;psy;sejours;2;" 15";662
2022;psy;sejours;2;" 16";894
2022;psy;sejours;2;" 17";795
2022;psy;sejours;2;" 18";723
2022;psy;sejours;2;" 19";605
2022;psy;sejours;2;" 20";457
2022;psy;sejours;2;" 21";436
2022;psy;sejours;2;" 22";377
2022;psy;sejours;2;" 23";292
2022;psy;sejours;2;" 24";252
2022;psy;sejours;2;" 25";283
2022;psy;sejours;2;" 26";200
2022;psy;sejours;2;" 27";150
2022;psy;sejours;2;" 28";159
2022;psy;sejours;2;" 29";126
2022;psy;sejours;2;" 30";165
2022;psy;sejours;2;" 31";134
2022;psy;sejours;2;" 32";163
2022;psy;sejours;2;" 33";141
2022;psy;sejours;2;" 34";153
2022;psy;sejours;2;" 35";135
2022;psy;sejours;2;" 36";140
2022;psy;sejours;2;" 37";158
2022;psy;sejours;2;" 38";127
2022;psy;sejours;2;" 39";121
2022;psy;sejours;2;" 40";178
2022;psy;sejours;2;" 41";187
2022;psy;sejours;2;" 42";119
2022;psy;sejours;2;" 43";130
2022;psy;sejours;2;" 44";158
2022;psy;sejours;2;" 45";172
2022;psy;sejours;2;" 46";172
2022;psy;sejours;2;" 47";185
2022;psy;sejours;2;" 48";192
2022;psy;sejours;2;" 49";229
2022;psy;sejours;2;" 50";219
2022;psy;sejours;2;" 51";247
2022;psy;sejours;2;" 52";205
2022;psy;sejours;2;" 53";182
2022;psy;sejours;2;" 54";160
2022;psy;sejours;2;" 55";168
2022;psy;sejours;2;" 56";165
2022;psy;sejours;2;" 57";161
2022;psy;sejours;2;" 58";209
2022;psy;sejours;2;" 59";126
2022;psy;sejours;2;" 60";130
2022;psy;sejours;2;" 61";123
2022;psy;sejours;2;" 62";119
2022;psy;sejours;2;" 63";114
2022;psy;sejours;2;" 64";107
2022;psy;sejours;2;" 65";71
2022;psy;sejours;2;" 66";107
2022;psy;sejours;2;" 67";84
2022;psy;sejours;2;" 68";75
2022;psy;sejours;2;" 69";84
2022;psy;sejours;2;" 70";64
2022;psy;sejours;2;" 71";75
2022;psy;sejours;2;" 72";69
2022;psy;sejours;2;" 73";68
2022;psy;sejours;2;" 74";41
2022;psy;sejours;2;" 75";49
2022;psy;sejours;2;" 76";50
2022;psy;sejours;2;" 77";35
2022;psy;sejours;2;" 78";40
2022;psy;sejours;2;" 79";44
2022;psy;sejours;2;" 80";36
2022;psy;sejours;2;" 81";27
2022;psy;sejours;2;" 82";33
2022;psy;sejours;2;" 83";32
2022;psy;sejours;2;" 84";36
2022;psy;sejours;2;" 85";24
2022;psy;sejours;2;" 86";24
2022;psy;sejours;2;" 87";22
2022;psy;sejours;2;" 88";25
2022;psy;sejours;2;" 89";15
2022;psy;sejours;2;" 90";14
2022;psy;sejours;2;" 91";8
2022;psy;sejours;2;10-12;94
2022;psy;sejours;2;92+;21
2023;mco;patient;1;" 10";29
2023;mco;patient;1;" 11";86
2023;mco;patient;1;" 12";140
2023;mco;patient;1;" 13";188
2023;mco;patient;1;" 14";319
2023;mco;patient;1;" 15";461
2023;mco;patient;1;" 16";510
2023;mco;patient;1;" 17";493
2023;mco;patient;1;" 18";462
2023;mco;patient;1;" 19";546
2023;mco;patient;1;" 20";546
2023;mco;patient;1;" 21";600
2023;mco;patient;1;" 22";536
2023;mco;patient;1;" 23";520
2023;mco;patient;1;" 24";534
2023;mco;patient;1;" 25";500
2023;mco;patient;1;" 26";466
2023;mco;patient;1;" 27";476
2023;mco;patient;1;" 28";426
2023;mco;patient;1;" 29";455
2023;mco;patient;1;" 30";447
2023;mco;patient;1;" 31";485
2023;mco;patient;1;" 32";444
2023;mco;patient;1;" 33";492
2023;mco;patient;1;" 34";557
2023;mco;patient;1;" 35";495
2023;mco;patient;1;" 36";562
2023;mco;patient;1;" 37";577
2023;mco;patient;1;" 38";552
2023;mco;patient;1;" 39";533
2023;mco;patient;1;" 40";479
2023;mco;patient;1;" 41";507
2023;mco;patient;1;" 42";523
2023;mco;patient;1;" 43";516
2023;mco;patient;1;" 44";521
2023;mco;patient;1;" 45";451
2023;mco;patient;1;" 46";492
2023;mco;patient;1;" 47";490
2023;mco;patient;1;" 48";506
2023;mco;patient;1;" 49";540
2023;mco;patient;1;" 50";567
2023;mco;patient;1;" 51";526
2023;mco;patient;1;" 52";510
2023;mco;patient;1;" 53";526
2023;mco;patient;1;" 54";525
2023;mco;patient;1;" 55";479
2023;mco;patient;1;" 56";438
2023;mco;patient;1;" 57";408
2023;mco;patient;1;" 58";370
2023;mco;patient;1;" 59";338
2023;mco;patient;1;" 60";344
2023;mco;patient;1;" 61";318
2023;mco;patient;1;" 62";276
2023;mco;patient;1;" 63";280
2023;mco;patient;1;" 64";219
2023;mco;patient;1;" 65";196
2023;mco;patient;1;" 66";215
2023;mco;patient;1;" 67";199
2023;mco;patient;1;" 68";183
2023;mco;patient;1;" 69";153
2023;mco;patient;1;" 70";139
2023;mco;patient;1;" 71";144
2023;mco;patient;1;" 72";165
2023;mco;patient;1;" 73";147
2023;mco;patient;1;" 74";167
2023;mco;patient;1;" 75";114
2023;mco;patient;1;" 76";143
2023;mco;patient;1;" 77";107
2023;mco;patient;1;" 78";95
2023;mco;patient;1;" 79";85
2023;mco;patient;1;" 80";93
2023;mco;patient;1;" 81";89
2023;mco;patient;1;" 82";68
2023;mco;patient;1;" 83";77
2023;mco;patient;1;" 84";83
2023;mco;patient;1;" 85";87
2023;mco;patient;1;" 86";102
2023;mco;patient;1;" 87";86
2023;mco;patient;1;" 88";81
2023;mco;patient;1;" 89";82
2023;mco;patient;1;" 90";42
2023;mco;patient;1;" 91";51
2023;mco;patient;1;" 92";46
2023;mco;patient;1;" 93";34
2023;mco;patient;1;" 94";23
2023;mco;patient;1;" 95";10
2023;mco;patient;1;" 96";11
2023;mco;patient;1;97+;25
2023;mco;patient;2;" 10";39
2023;mco;patient;2;" 11";242
2023;mco;patient;2;" 12";873
2023;mco;patient;2;" 13";1971
2023;mco;patient;2;" 14";2673
2023;mco;patient;2;" 15";2857
2023;mco;patient;2;" 16";2408
2023;mco;patient;2;" 17";2189
2023;mco;patient;2;" 18";1693
2023;mco;patient;2;" 19";1495
2023;mco;patient;2;" 20";1400
2023;mco;patient;2;" 21";1199
2023;mco;patient;2;" 22";1140
2023;mco;patient;2;" 23";971
2023;mco;patient;2;" 24";801
2023;mco;patient;2;" 25";698
2023;mco;patient;2;" 26";601
2023;mco;patient;2;" 27";616
2023;mco;patient;2;" 28";512
2023;mco;patient;2;" 29";526
2023;mco;patient;2;" 30";488
2023;mco;patient;2;" 31";533
2023;mco;patient;2;" 32";481
2023;mco;patient;2;" 33";519
2023;mco;patient;2;" 34";492
2023;mco;patient;2;" 35";547
2023;mco;patient;2;" 36";492
2023;mco;patient;2;" 37";503
2023;mco;patient;2;" 38";528
2023;mco;patient;2;" 39";522
2023;mco;patient;2;" 40";489
2023;mco;patient;2;" 41";570
2023;mco;patient;2;" 42";583
2023;mco;patient;2;" 43";560
2023;mco;patient;2;" 44";541
2023;mco;patient;2;" 45";558
2023;mco;patient;2;" 46";549
2023;mco;patient;2;" 47";575
2023;mco;patient;2;" 48";622
2023;mco;patient;2;" 49";711
2023;mco;patient;2;" 50";754
2023;mco;patient;2;" 51";749
2023;mco;patient;2;" 52";673
2023;mco;patient;2;" 53";676
2023;mco;patient;2;" 54";667
2023;mco;patient;2;" 55";599
2023;mco;patient;2;" 56";566
2023;mco;patient;2;" 57";550
2023;mco;patient;2;" 58";488
2023;mco;patient;2;" 59";502
2023;mco;patient;2;" 60";459
2023;mco;patient;2;" 61";439
2023;mco;patient;2;" 62";399
2023;mco;patient;2;" 63";372
2023;mco;patient;2;" 64";358
2023;mco;patient;2;" 65";354
2023;mco;patient;2;" 66";322
2023;mco;patient;2;" 67";301
2023;mco;patient;2;" 68";286
2023;mco;patient;2;" 69";286
2023;mco;patient;2;" 70";258
2023;mco;patient;2;" 71";263
2023;mco;patient;2;" 72";258
2023;mco;patient;2;" 73";251
2023;mco;patient;2;" 74";199
